UMAP_1,UMAP_2
-0.20978296,6.572975
6.827764,9.292647
4.407626,5.845747
4.0014935,5.478226
4.520577,5.8161135
5.284285,7.5259943
8.287925,9.318541
5.1041393,6.8219876
7.8749266,9.04829
8.922338,8.041877
7.03537,9.1790905
8.41269,9.365305
5.334187,6.9843006
3.9439762,7.727474
8.41152,9.395437
7.5388966,8.795869
3.6466339,8.662981
3.6508172,8.565205
8.902736,9.26548
2.216918,5.6079564
7.9553204,8.987557
-0.37206167,6.65163
7.6912484,8.959039
8.925313,8.8891535
2.9032955,8.644919
7.3707037,7.9104633
-0.3169693,6.4641113
2.8128085,8.127506
1.2908075,6.8014884
1.7490249,6.3243494
1.2555021,6.9649115
5.1067405,6.8781404
5.0432754,6.8269076
5.1032896,6.8559766
2.7572763,8.255916
2.8395193,9.261219
1.2512085,7.4076405
8.98415,7.9313197
2.6741924,7.811058
2.6383321,7.9228578
7.834786,9.092036
2.5586987,7.8519535
7.064627,8.612639
8.69764,9.2771435
7.736072,8.903631
3.3248198,8.714358
0.94696355,7.9189496
2.8495681,9.40982
2.9261756,8.269201
6.8764777,9.326497
6.056035,5.3201356
3.978426,5.451916
2.5138023,5.8732386
6.7642183,9.602328
6.795425,9.596203
8.664795,8.358362
6.7226577,9.734284
8.649137,8.361005
2.5115342,4.982962
-1.1411045,9.220296
3.887281,7.718574
3.93154,8.289422
7.5236883,4.8494105
6.325365,5.14101
4.275943,5.379638
3.7066028,8.174168
1.5783694,8.933518
8.747806,7.664413
3.9454849,8.202496
9.1789875,7.503347
9.214129,7.5892973
6.7541633,7.04476
6.5449038,6.650146
8.83257,7.5441904
8.872367,7.734507
6.7327633,4.9927287
0.7624297,7.463927
-1.0320389,6.875202
-0.67894924,9.442472
6.626136,7.213086
-0.9602213,6.887201
2.5727384,8.714463
3.088873,9.132397
3.0432923,9.204493
8.713373,8.433379
3.593792,6.796033
3.243173,8.259926
2.9542456,8.366119
2.8352506,9.229163
6.1959825,6.1646576
8.63809,8.364985
3.167046,8.280125
2.3047786,9.001008
8.6444235,9.368726
2.877444,8.5473385
7.8337927,9.125805
8.628668,8.370001
6.249445,6.3182178
3.706432,8.620135
1.9891639,8.795959
1.7038518,8.892973
2.0739136,8.723257
2.3763833,8.969185
1.4134192,9.035197
3.9845269,7.7715387
3.9128666,8.070702
6.922411,5.0530834
6.6156745,5.547043
4.3940525,7.007869
3.6278179,8.132866
6.4589314,5.18124
3.363782,3.5911376
-0.4553063,9.6841955
1.5360757,8.918404
3.5493572,6.3134813
1.5009674,8.966161
3.1255498,8.574235
4.550194,4.1962876
5.0754375,5.622587
6.6473064,9.832257
9.320477,7.5879745
0.9976461,8.400786
8.537848,9.400333
1.068166,8.172702
1.6789529,8.729201
-0.5425184,3.2554483
2.9415965,8.352219
1.0169114,8.487656
1.0848718,8.039009
3.8642094,7.7358556
0.85525966,7.3740964
8.998854,8.622821
8.630624,9.300676
3.731173,8.203811
8.862895,8.855344
8.85074,9.094014
3.303926,8.42118
3.6767337,7.3433075
2.6384807,8.813048
0.73443514,7.637811
9.376244,7.73175
7.295894,8.093087
9.416464,7.688119
8.113678,8.868108
9.4585905,7.706355
9.374616,7.672934
9.438194,7.7186213
6.655106,7.0447917
1.9988487,8.926354
-0.9850315,6.840202
0.082343884,6.90331
0.50377816,7.3248076
1.8491333,6.717672
0.73493373,7.4732847
6.706614,5.2330327
2.8856034,8.519013
-0.055273976,7.7705636
3.1857076,8.223432
3.920821,7.0254107
7.858836,9.1430855
8.405146,9.373842
3.5100143,8.2073555
7.752674,9.009353
8.514668,9.419406
3.5086393,8.160615
8.499606,9.447157
0.26440093,7.157494
0.35635448,7.2172337
1.0738571,6.8286076
0.4140761,7.225312
7.762766,9.020205
2.8709242,8.592332
2.6512747,8.8051
