UMAP_1,UMAP_2
2.6218855,10.941526
1.4379908,2.9636168
1.6663443,8.189591
2.302181,5.724813
2.0530696,5.0843544
3.7909377,0.9220414
2.3140376,3.5761724
2.146107,5.360321
1.9315444,3.8352401
1.5277283,7.811683
2.6996727,3.324999
3.7521808,1.8279935
1.7832438,7.8571024
4.074971,0.63817203
2.272156,5.0861964
0.82395196,7.377935
3.021457,3.2266974
3.8159568,0.89728177
3.8051157,0.9199582
3.3276386,3.119043
0.6665954,6.3454146
2.8741543,5.904827
0.16625981,3.878655
0.8215459,6.303396
2.6906133,7.8069463
-0.23898283,7.9233737
-0.318334,4.254118
-1.3406031,5.2141266
-0.11136963,3.7357104
-1.4685979,5.1261506
0.41588983,4.849696
0.52221787,4.238999
0.7914673,6.079232
0.039409954,4.4689665
0.10755705,3.6562538
4.3785887,8.108901
-0.29571223,4.1172466
0.985158,3.5320382
0.51614237,5.5959964
0.60339093,4.287396
0.1175211,4.266568
0.16968402,3.802277
1.8086904,3.9236333
-0.031663977,4.2607656
-0.26957396,4.2126403
3.4183266,4.0824957
3.476873,7.627283
2.34687,5.191929
0.32904446,7.895157
-2.1850522,8.749885
2.0962694,5.4319725
0.61615866,4.271103
3.9643068,7.537827
0.5071809,4.2154303
-0.44732824,5.7054
-0.73482513,5.492826
-0.75201714,5.4443784
-0.36483648,7.3077955
-0.52231026,8.138851
-1.3904722,5.1824555
-0.18487088,8.0859
2.3354883,7.4684997
-0.053101256,6.080967
0.17201509,7.7069564
0.58396727,7.86198
2.3741562,3.9334269
-2.3564577,9.060282
1.3584162,6.407283
1.133847,5.1319613
2.9919713,5.252825
2.1072097,4.6051216
3.7171104,1.7333007
-0.44494486,8.168724
1.1529509,8.96646
7.591461,3.5717623
3.4971347,3.0293067
2.084735,3.564181
1.1620703,11.422119
-0.15586355,3.8004296
2.5821452,9.098604
1.2463137,8.8898945
2.547854,4.9539156
1.6380877,2.7012491
-0.21145348,3.974802
-0.5898521,7.4718547
7.64629,3.5184727
-0.1954263,4.194448
-2.3318567,8.871032
4.441154,7.2257404
0.7124477,7.155134
-1.2490244,8.271338
3.3475206,7.354449
4.045533,4.0484776
1.3456546,8.419314
0.22882208,6.4421687
2.1254663,3.632509
0.682493,8.154029
6.951144,3.3736951
4.3980165,8.501595
1.7993575,6.6322355
0.93833125,6.3477798
0.95916015,6.865703
7.1127276,3.7190342
5.8037996,5.599361
1.6502469,6.0504823
3.692234,2.1229517
4.5059204,3.7911618
4.534663,3.7973156
1.0158557,7.876108
2.3439746,4.4907904
-0.13602489,6.137906
6.720947,3.6001022
4.33754,0.4159215
7.243622,3.7067235
-2.1696239,9.304921
1.0972819,8.60075
6.1105857,5.9441714
1.6617538,8.805418
1.7252157,8.768684
4.0045166,0.7191065
2.414516,3.4341552
5.808685,5.7240095
4.8295083,6.7903023
4.022525,0.6618781
1.8171304,6.579149
1.2592847,4.7084727
1.1682835,6.0990067
4.1723294,0.57236373
1.5496126,2.795665
-0.22661671,5.925854
0.23753542,5.4785037
-0.4124906,8.1522455
0.84185886,8.493543
3.625721,2.95384
0.39467463,5.5211434
4.8358355,6.8888583
1.546702,6.191259
1.3141158,7.6398745
-0.14029682,6.419128
-0.46438366,4.054123
2.2971637,4.4354434
2.2314363,8.40054
0.9757297,10.267403
1.2065495,11.165254
3.7454076,2.1075578
1.0432249,5.7213
2.0088568,3.7453997
3.0385287,4.2644935
4.1438217,4.7110887
1.4841466,2.5284898
0.1727093,6.532927
-0.15196241,6.408714
2.1475408,3.5514002
2.257422,4.172741
1.252098,7.0765834
-2.456255,9.283958
0.79819435,6.78283
2.8060315,4.379185
0.9631215,5.8269877
0.24790727,5.0360684
3.8430033,4.887521
0.019554917,4.12211
3.9775672,0.7139436
3.9378307,0.75977343
7.9842367,4.181051
7.831542,3.940032
2.173057,7.9258256
3.9993808,0.74206674
1.6538411,8.619911
3.1048932,4.2992263
-2.4174976,9.0682745
-0.10014774,3.9718602
-2.319785,8.9032545
-2.351229,8.922761
0.8135003,10.522955
6.11271,5.961224
6.1308,5.946755
2.3880234,6.445282
0.10759139,6.3070226
1.4275744,7.090704
2.0601063,5.754259
-2.3559742,9.337702
-0.25117204,3.9123101
1.9777417,3.5624583
2.6055996,5.635347
1.8407807,6.548509
2.570506,5.6932135
2.3690279,3.9006276
3.0882053,3.6036868
1.4247974,8.6093855
4.845011,6.681482
3.2462838,4.8447404
4.061348,0.65218014
2.8433697,6.7347784
6.113577,5.901588
3.2367334,3.3034947
2.3169208,9.554964
2.4380572,7.036708
7.337423,3.3869054
4.8755584,6.7387657
4.0773864,0.63027155
1.1901419,11.497171
0.73450917,8.294532
2.3097844,5.8723435
2.0238192,7.3111687
3.3361902,4.266012
0.54817057,7.965301
3.6138773,5.0676856
1.5271422,5.9785814
1.9827224,6.6920457
1.7784808,2.8782322
1.2010958,8.1075
0.025415344,6.2841673
2.3724384,7.437226
-2.4636998,9.102007
-2.104517,8.727184
-0.12972288,6.25401
-0.820104,5.554188
0.23290335,5.7505746
1.0809033,6.7986946
-0.13567436,6.3996477
1.4848359,2.5059626
1.6721025,7.457712
2.9772413,4.3698435
1.3983417,4.5967536
0.7092477,5.653697
-0.44312337,8.168231
1.4582251,2.505229
1.1977463,7.711462
